"time","P","S","R","N","E","Ishadow","Ireshadow","Eshadow","Ntotal","idx","country"
2019,386.844523336802,107.369483160218,855.812454888499,147042.761802025,5548.74962644169,239321.007875905,49378.6290768594,235478.230519952,153941.537889852,320,"Colombia"
2019,418.199306259049,65.8657481629362,749.357441056081,148290.630427771,4409.58042044159,173300.524903409,23669.1625878016,168767.944911199,153933.63334369,323,"Colombia"
2019,428.674125558199,69.9102492288565,1043.98048641945,144563.010917774,7870.34612717509,321957.097721324,42439.8187627739,317660.244387358,153975.921906155,325,"Colombia"
2019,382.07628302467,111.304315477287,816.73941746355,147615.935334323,4946.38136593015,206773.609830703,44730.7746745073,203183.811779293,153872.436716218,33,"Colombia"
2019,353.032526277461,137.796718732697,774.208637188698,147364.023765579,5421.88434327269,254831.220156494,64389.2924701121,250461.417251589,154050.945991051,330,"Colombia"
2019,387.263827672241,106.290269058463,923.801360397685,146033.520962455,6464.80712796042,282011.486075475,57492.6415365307,276952.944548796,153915.683547544,332,"Colombia"
2019,409.317907663495,81.7113149476834,870.266949347464,146465.296388035,6017.31433595517,246306.342317131,40006.3524198613,241836.963994476,153843.906895949,335,"Colombia"
2019,370.242159848338,130.891750028317,863.020142340862,147210.445761119,5400.5073587827,244638.789640613,61024.4893475311,239150.42668211,153975.107172119,338,"Colombia"
2019,381.237567338263,114.545352603474,845.247285771148,146839.552083073,5731.93432674483,251982.050989182,55053.6313668606,248210.104107849,153912.516615531,34,"Colombia"
2019,407.359465230145,82.4537629928928,747.638512784463,147704.33184612,4950.89101882216,198558.033008515,32047.8228972698,193742.609262137,153892.67460595,340,"Colombia"
2019,394.882592384855,90.4890743946463,719.482954965627,147923.811408371,4815.92653188169,203342.365634529,36436.7987417042,199124.477524658,153944.592561998,344,"Colombia"
2019,400.898270604432,92.8314603837739,945.287207020313,145172.527236481,7322.56267576884,321164.503980669,57207.9706775283,317002.032134634,153934.106850258,345,"Colombia"
2019,379.248859958837,111.923383683963,816.411950108237,148379.631087504,4323.38478132322,186675.961241531,41852.4513892832,184018.853589941,154010.600062578,346,"Colombia"
2019,391.609198217261,96.6401875793019,708.408236958957,148238.878675619,4564.36154512568,200115.393386827,38559.99652763,195759.964496906,153999.8978435,349,"Colombia"
2019,379.25949092863,108.763156293067,717.930149665468,148031.562873215,4693.94796094762,209323.49927248,45987.4948346906,204672.573792158,153931.46363105,350,"Colombia"
2019,368.920124369204,122.920551286526,697.047262120578,148804.389776551,3964.99363993208,174841.142501262,43035.2443739719,169900.864308295,153958.271354259,355,"Colombia"
2019,385.638042715035,108.616774828435,795.848232922447,146232.239020702,6398.08514712049,294926.185834896,62099.3526693133,289409.124355744,153920.427218289,356,"Colombia"
2019,383.939279387428,111.18586947017,900.337478271829,146337.566546268,6276.8158189642,290331.126474703,63006.6719854543,286330.395383043,154009.844992362,357,"Colombia"
2019,401.786019916542,88.5942257040601,837.919862927608,146801.710014037,5827.45031603094,245046.403093487,41658.1821402805,240795.329163833,153957.460438616,36,"Colombia"
2019,384.416613196681,111.504574845922,929.190467888274,145508.355182178,7033.87146407563,326857.841687787,70264.8716604815,323192.667516334,153967.338302184,361,"Colombia"
2019,370.896551128335,125.779188285502,832.730685183671,148036.224618066,4543.83160960097,193649.143627082,47924.837061799,188763.127744101,153909.462652264,363,"Colombia"
2019,382.246377855093,104.567811072319,688.594040489374,147727.630286259,5060.40985501602,235489.644475407,49987.259640186,231503.798685914,153963.448370692,364,"Colombia"
2019,386.423271461975,110.282168741092,924.648075978771,146688.953505716,5855.98763983748,262734.187036851,57719.6225179937,257933.480067206,153966.294661735,365,"Colombia"
2019,389.718387520331,107.968067232529,845.351968082024,145724.179285888,6946.32197999325,320580.712264466,64285.4406279587,316343.624584017,154013.539688716,366,"Colombia"
2019,392.385001950939,93.4485393702758,719.386644258509,148795.422885014,3922.15761231699,159150.691326539,30529.1515149061,155594.098898614,153922.800682911,368,"Colombia"
2019,355.543206031685,127.460658823897,886.641731149335,146654.156024735,5907.42935621849,270078.824489271,66978.7250109458,265290.267853876,153931.230976958,37,"Colombia"
2019,383.879499034495,103.29456815107,672.065080892535,148752.100825631,4118.52458700245,182890.25658103,37680.1446568798,179381.437717871,154029.864560711,371,"Colombia"
2019,400.656184536371,95.5944205427101,941.123454540498,146434.140919769,6046.77706555977,250683.314170075,45965.042266256,246147.126393782,153918.292044948,374,"Colombia"
2019,388.636806005057,99.1225231351439,756.716421521106,148047.651750219,4576.08444476416,192016.713886462,39165.544690229,187387.25917039,153868.211945644,377,"Colombia"
2019,398.71072616123,99.4084807590244,834.083223775674,146442.901505302,6427.38228430405,301053.618910274,55774.9422756546,296366.033605679,154202.486220302,38,"Colombia"
2019,414.504449695573,74.8568123817421,757.839584294896,147667.230269789,5050.97132712992,211136.871403248,32088.6452569125,206100.422600571,153965.402443291,381,"Colombia"
2019,384.897211275364,108.336047980316,797.654683770658,147370.031526415,5352.88946670305,236762.938667277,48581.5788880398,233639.524382655,154013.808936145,382,"Colombia"
2019,388.597491771697,110.209044049022,943.03106209221,144999.871029587,7393.03325668249,323202.970396899,65723.0994857632,319587.315710325,153834.741884182,383,"Colombia"
2019,373.196933611725,105.395472739441,607.522639904459,148391.553368299,4465.28626374127,207016.283879099,45160.996772764,203023.560417315,153942.954678296,384,"Colombia"
2019,398.330738017959,95.6973075995455,817.896549450612,147704.985727979,4952.04031756372,205408.65140397,38300.969662663,200243.254715856,153968.95064061,386,"Colombia"
2019,401.64539890729,90.9477016405328,882.19262534611,146552.578394418,5937.54789125079,241676.0484417,41791.1241719928,237528.672502518,153864.912011562,389,"Colombia"
2019,377.456851704178,110.609695742369,753.984455654865,147852.480130787,4864.22727266816,213850.075372206,46282.5153873191,210272.373944713,153958.758406557,39,"Colombia"
2019,417.163082424014,70.5068847254486,826.523323233006,146766.51207709,5804.71022178273,235762.471086315,33343.6287961891,231333.189704485,153885.415589255,390,"Colombia"
2019,364.060472372161,122.398578008271,917.292022013444,146742.53206685,5766.28042333232,247596.255443387,56703.3136253122,244321.181431841,153912.563562576,391,"Colombia"
2019,358.347622911874,135.065067195299,784.424885085876,147799.096048478,4844.57442687178,217081.130531138,56013.1957494478,212719.654657756,153921.508050543,392,"Colombia"
2019,389.565477396329,99.2797898607609,663.218305671321,148697.137134427,4142.7195747508,177475.551722573,34711.4126717887,173267.484701521,153991.920282106,393,"Colombia"
2019,360.05036718771,134.221976078461,867.594695072111,147032.249433311,5471.41388595612,246651.46357914,64086.9024518721,244012.222095962,153865.530357605,396,"Colombia"
2019,387.635136937737,103.56072162335,912.526679094653,146892.210083887,5685.87282799293,245252.273451092,49535.3020788811,241129.443983854,153981.805449536,397,"Colombia"
2019,397.367729934315,98.4359538444927,987.275859467486,146203.9901275,6178.94085510828,248946.457577794,46134.0461940355,244736.308373876,153866.010525854,398,"Colombia"
2019,384.928747576131,113.313597954304,885.57929167878,146740.224045385,5876.22296884731,261104.850371027,56001.8698867771,256314.224520035,154000.268651441,399,"Colombia"
2019,393.51970376959,97.4402540333673,838.947241487715,146731.553883115,5900.01749712868,260997.760166496,50258.18157914,256496.193586301,153961.478579535,40,"Colombia"
2019,411.573598457978,90.9342733013497,1046.64320994175,145849.393812411,6691.54327918165,273030.859522767,44377.5448070141,268873.644346229,154090.088173293,403,"Colombia"
2019,357.317216773049,118.73832825583,605.624386742091,149515.200775082,3361.90632236191,144295.471002466,34733.1814556613,138728.286412906,153958.787029215,406,"Colombia"
2019,391.827361866227,98.1655024583349,759.339434663995,148394.865559667,4333.6830767129,177022.506205906,33851.2495033497,171905.479282724,153977.880935368,409,"Colombia"
2019,385.621127499024,103.514217843503,758.450665778069,148940.724822064,3785.81818820197,156068.579956067,33099.8908789562,152475.572435039,153974.129021386,410,"Colombia"
2019,370.736100457204,115.952236728747,634.54208138557,148545.322749083,4339.11799720444,204366.715870019,47609.4184295254,199290.764856314,154005.671164859,412,"Colombia"
2019,391.166048115071,99.5245761975359,701.821679716204,147777.916628488,5001.5993152632,222991.857782367,43936.0913081962,217816.642688682,153972.02824778,414,"Colombia"
2019,380.344736483345,98.1653849454349,662.609279144353,148605.495809654,4116.16799684415,170495.684319939,34119.950578445,167150.122196677,153862.783207071,415,"Colombia"
2019,387.053526349618,103.784211024495,701.366351296901,147830.752916148,4951.57595190955,223431.401407188,45874.7941742097,219015.827414106,153974.532956729,416,"Colombia"
2019,385.352969861629,103.036630557438,680.483590915169,148497.537026998,4231.25841581221,182564.908900572,38803.7679843015,177850.59031574,153897.668634145,417,"Colombia"
2019,380.867398513342,112.506276655666,796.307304735481,146609.398579089,6009.61848034208,271169.512752628,58171.7415879827,267009.491218948,153908.698039335,419,"Colombia"
2019,388.236710041354,106.247768500436,774.284591042692,146818.803056272,5853.24783059772,258045.294976541,51401.2867259503,254108.760300024,153940.819956454,421,"Colombia"
2019,384.479094930934,109.528318874744,914.885161771815,145868.592149686,6549.01977347873,289679.401136522,62206.8884023712,285749.24621217,153826.504498742,424,"Colombia"
2019,389.74711923338,104.361435505602,865.413313706877,146753.609926431,5768.56409162027,244372.08022017,48986.1762207373,240695.781006849,153881.695886497,43,"Colombia"
2019,412.800838263155,75.1890194978483,908.014519151449,147919.083762276,4665.99589879241,176911.499923466,26408.1419100799,171499.891637461,153981.084037981,433,"Colombia"
2019,388.218453327902,110.483460053381,898.503199686205,145008.672579739,7489.1157228346,335239.671618458,67607.2293675106,331271.456530876,153894.993415641,436,"Colombia"
2019,407.656396326105,85.4004946253545,983.59961606019,144146.892648038,8181.72997631726,349436.888374591,57574.8061883766,345841.449027686,153805.279131367,438,"Colombia"
2019,404.748223757318,91.3945548669646,802.79677367181,147884.524813055,4864.19818555031,201008.885871583,34890.9740012266,196602.297873357,154047.662550901,442,"Colombia"
2019,388.326506527485,99.3018113550245,773.619813077979,146701.524674428,5870.83242712334,251302.431529765,48521.9473615643,246370.791867421,153833.605232512,444,"Colombia"
2019,371.48757684708,129.826813130771,860.487361679927,145839.631779873,6723.796074788,312812.785680708,74225.8335719366,308925.670611381,153925.229606319,448,"Colombia"
2019,392.155070437511,102.948540242165,822.819844113663,147280.815053334,5470.04869819043,245369.812789879,48464.3969235015,240893.445516803,154068.787206318,449,"Colombia"
2019,391.064971189693,104.636298882974,894.941567800744,146076.503351446,6481.19020132755,286726.229475846,57040.4466865661,282842.485104444,153948.336390647,45,"Colombia"
2019,376.013625942761,120.313069938036,731.849482352158,147542.162797364,5136.19029174576,225023.959683731,50629.9314644622,220249.285064811,153906.529267343,453,"Colombia"
2019,401.705096358677,92.9604171378269,879.29870063492,146458.920705859,6150.80195509331,270318.247931678,49405.5124639066,265765.142020894,153983.686875083,455,"Colombia"
2019,380.783627694739,112.813201907127,891.261211355865,147310.211798563,5299.30680984726,232787.628409631,51591.316117098,227623.529798948,153994.376649368,457,"Colombia"
2019,384.326275377765,115.745916039576,946.58423873422,145747.882604932,6794.05217126741,304560.927789068,64969.7228918421,300158.643792217,153988.591206351,459,"Colombia"
2019,392.454231900247,101.544319745027,787.643838098492,146222.237392142,6437.9366264491,293359.941997815,56751.2717268961,289114.465951005,153941.816408335,463,"Colombia"
2019,415.862185183716,77.3739956760014,1014.42764519707,146734.514482873,5627.83883718934,219449.459928438,34648.0662057501,214782.220648131,153870.01714612,468,"Colombia"
2019,397.47098512485,92.9458622870834,899.447539557455,145999.299465349,6518.30972640404,287012.556134406,53427.5950372994,282886.112305185,153907.473578723,47,"Colombia"
2019,375.312918290891,115.637667367598,761.953400958818,147391.120584419,5361.88120992043,245245.800400143,54442.8926494652,240848.434536364,154005.905780957,471,"Colombia"
2019,423.925475221264,68.4325768111034,928.795986540306,146164.263197344,6309.27594447079,253629.941369662,34607.2634229181,248889.407061987,153894.693180387,472,"Colombia"
2019,395.705315820455,98.3183339643978,786.060797596162,147577.462339967,5130.22303528514,219079.001708525,41433.2618345797,214345.216882385,153987.769822633,474,"Colombia"
2019,409.734342302865,79.6531556543521,814.122870601779,147390.326169599,5204.63444480053,208266.305483189,32699.9757303933,204062.723774527,153898.470982958,479,"Colombia"
2019,411.411273458931,77.2807092675604,780.44725980738,147407.261071653,5308.32508240653,216310.06913123,32075.5283880049,211711.162862283,153984.725396593,486,"Colombia"
2019,388.199529286352,93.6167534057373,758.914178727474,147746.810667727,4854.53843874793,204670.899342255,40033.6962639709,199810.006606016,153842.079567894,487,"Colombia"
2019,413.150911541839,69.4402825354508,672.632853424576,148684.682972637,4118.33195319163,166819.140506361,24002.6863412608,162780.847384644,153958.23897333,49,"Colombia"
2019,400.214983421283,94.0554371898259,910.144221757678,146368.109385241,6086.50047547194,250900.028889234,45615.8881693962,246015.213314397,153859.024503082,491,"Colombia"
2019,359.595521373134,135.57655519917,693.473854884511,148377.697772331,4344.32067153291,192553.709661773,49849.6935362025,188514.287451477,153910.664375321,492,"Colombia"
2019,375.608061887085,120.27820855797,778.495486193254,146851.226032705,5789.16247893467,263130.107627342,60006.4818540543,258239.675295331,153914.770268278,495,"Colombia"
2019,419.687985113328,78.8018757095242,1101.34721862374,143542.413374754,8764.37535125246,368872.384187154,55009.6816938601,364007.451517994,153906.625805453,497,"Colombia"
2019,411.669308614474,81.4465070180148,989.409123137064,144298.671318614,8024.26940170746,329829.649153584,50450.8945941286,325404.421416269,153805.465659091,498,"Colombia"
2019,367.817505711215,122.832523549531,780.899019479804,148236.967265433,4366.59989662842,185154.128466723,45743.4051737525,179655.723820877,153875.116210802,5,"Colombia"
2019,393.424842027404,101.480679209585,1041.68531661005,145187.540807906,6977.71793693024,286951.701516355,57156.4478942523,282235.825225327,153701.849582683,50,"Colombia"
2019,384.292688494187,107.590680356025,795.712607322169,148176.82437674,4458.68744714464,187607.248049956,40779.4125637382,182657.932533793,153923.107800057,501,"Colombia"
2019,374.874451074359,112.375738443809,663.30146693446,148517.0591506,4250.09223279086,185982.912484222,41722.9842221242,181405.943510258,153917.703039843,502,"Colombia"
2019,373.95894922109,110.045086479506,688.691580455954,148535.075423468,4212.45309990742,176528.858754329,37910.2429170659,173115.197077173,153920.224139532,504,"Colombia"
2019,395.384733014226,97.6845979083106,802.481599038937,148248.194844849,4426.61190002599,184786.459077793,36648.1012388072,179288.363524393,153970.357674837,507,"Colombia"
2019,399.405001115417,86.2083798191537,771.06561817562,147546.25390965,5132.68969118487,215465.498968942,36886.9006883014,211454.344648566,153935.622599945,510,"Colombia"
2019,384.122687927898,110.702965307264,850.120859436662,146163.380321363,6473.82793503186,293188.526178379,60496.1766245186,288888.12132094,153982.154769067,514,"Colombia"
2019,385.22032375998,104.117965063061,794.509991679436,147465.618363992,5139.65848875329,224363.207877929,47381.4342376301,220238.248073887,153889.125133248,516,"Colombia"
2019,370.650318667415,127.533969314407,830.843859436711,146525.669781809,6091.18495283505,269643.278739355,60863.1663021936,264987.408705061,153945.882882063,518,"Colombia"
2019,374.602192312671,119.794338976893,831.212648557862,147915.563975956,4698.01126637214,209159.941103827,50973.7521139514,204922.877221866,153939.184422175,519,"Colombia"
2019,382.909124397821,106.820709002809,834.053359045358,146527.508821097,6067.88966620991,270027.157385761,55761.9317218845,265395.447052785,153919.181679753,521,"Colombia"
2019,385.731913094447,108.182826807992,794.711923868324,147391.7310027,5357.07283515823,238396.259854521,49013.6402440466,232950.402432804,154037.430501629,522,"Colombia"
2019,350.36326332612,130.39174046761,764.105880826506,147609.979511651,5120.05382371868,241335.306370697,61785.1491819743,236141.416852621,153974.89421999,523,"Colombia"
2019,384.785380814147,115.198741849828,842.671408840913,146510.601792916,6175.81286168639,277128.344546075,57981.1592312143,272880.936713997,154029.070186107,524,"Colombia"
2019,400.427717794511,90.668309676088,793.999553893518,147528.760472773,5082.78223677724,204497.763226093,35608.0519744584,200552.616452494,153896.638290914,527,"Colombia"
2019,405.364380545462,86.4710605719484,763.488861191277,146540.369639285,6142.62846652017,269697.095978803,45681.3759786791,265044.186631546,153938.322408114,531,"Colombia"
2019,406.17951736879,85.4108822056156,802.987513058426,147462.819896541,5161.31744600521,205746.368084094,33411.1275938435,202296.746261115,153918.715255179,533,"Colombia"
2019,392.371018649544,85.956164575585,749.555604299272,147702.478799542,4996.2589624642,201326.978651298,33055.6558574115,197354.538698288,153926.620549531,534,"Colombia"
2019,376.278917096436,114.010394896728,777.341891694676,147254.522348873,5244.75354275875,223182.975981844,50379.7050219775,218978.6847455,153766.907095319,537,"Colombia"
2019,390.429380676128,94.8900879106399,762.476544741714,147026.454055287,5680.29400614915,249225.007000491,45959.297881828,244145.639527262,153954.544074764,539,"Colombia"
2019,389.495574285032,105.794372273867,919.079184170716,145231.034821014,7235.32541464192,320274.532615987,63563.6236602857,316356.151754387,153880.729366385,540,"Colombia"
2019,377.514119768075,126.292600132461,982.73275479512,145047.26951359,7448.40655275599,339207.35876818,76315.4217463,334895.810884098,153982.215541042,541,"Colombia"
2019,415.059876576721,70.754606768624,682.624781012656,148834.817279807,3989.05913112511,157336.641052076,22258.8528860721,153091.826966526,153992.31567529,542,"Colombia"
2019,404.71992746658,87.0929610331628,870.188203199027,147909.807002487,4624.73588200017,184545.325111785,33500.8102630737,179212.703900241,153896.543976186,543,"Colombia"
2019,389.06650575865,108.52733120966,953.0775054889,145460.645635989,7037.20649282146,313202.460100535,63545.5473337771,309725.563332376,153948.523471267,545,"Colombia"
2019,356.223626066942,133.867187190215,854.246433624305,147214.443938819,5314.15269287346,240488.568400031,63035.7666366841,236333.634260853,153872.933878574,546,"Colombia"
2019,384.750421339781,109.697064570662,985.540199932209,145555.34016777,6784.49441563669,299444.609160725,65320.7580085321,294976.773024892,153819.822269249,547,"Colombia"
2019,384.359315793445,115.479260742108,925.540677909642,144861.336418621,7590.97511243135,345448.453862476,74104.6148491533,340542.389479278,153877.690785498,548,"Colombia"
2019,399.100613227694,85.6120827464076,891.820687845894,146766.831762987,5871.65961534788,254334.052216104,44174.1989986657,248955.385245408,154015.024762155,549,"Colombia"
2019,388.788584483526,97.4175487753974,829.864126214714,147336.770722988,5166.3091927601,211924.956113004,41319.8069661907,208363.150135506,153819.150175222,550,"Colombia"
2019,386.728487308352,108.845231285666,962.783677088336,145654.209895349,6829.77913492013,301164.622043361,61854.7495386566,297259.623448472,153942.346425952,551,"Colombia"
2019,401.864682344896,95.3888525903775,918.97989579223,146639.35335126,5989.23665328284,250246.94079578,43945.3797396529,245278.431388809,154044.82343527,553,"Colombia"
2019,380.027752705409,116.830306545894,787.994160614047,147249.995715907,5456.72213534517,248148.010571198,55381.9455256099,243160.535931727,153991.570071117,555,"Colombia"
2019,397.631268547942,92.7639402649131,777.625417227501,149007.332371875,3708.74401042682,144615.658180415,27233.2589581474,139968.687404168,153984.097008342,557,"Colombia"
2019,391.550113395107,101.41838341369,793.99793124517,145956.95359556,6786.73222116123,314031.886391623,58812.1894511981,310165.933979649,154030.652244775,559,"Colombia"
2019,386.180109703718,98.3808550938033,869.156102502861,146043.026867542,6462.85283425357,270835.91869535,49822.4139264646,266893.644289385,153859.596769096,564,"Colombia"
2019,384.814606245944,95.3141996309651,701.844746366827,148019.912039162,4752.25341810674,202380.080951744,37891.8404405208,198177.160164269,153954.139009513,565,"Colombia"
2019,396.201217371449,95.4874024207572,858.185446900792,147112.314451145,5459.5218719424,227534.550849558,42478.4794448108,222560.070179728,153921.710389781,567,"Colombia"
2019,388.504812133851,102.204314102897,751.189032658311,148761.057910988,4072.47366482318,176136.486416517,35913.4019116791,171839.430954601,154075.429734706,568,"Colombia"
2019,411.324785525777,69.7752559143408,947.597039866167,145467.891488363,6978.78975412788,278042.448261129,37435.6226161168,273974.592696989,153875.378323798,569,"Colombia"
2019,385.80233286906,108.014082528097,794.949496883261,147529.224787811,5176.96545319032,226715.460546324,47022.5583161164,222298.517427918,153994.956153282,570,"Colombia"
2019,413.451300195232,76.1083101082758,909.46624710692,146838.953265087,5752.45224045218,230393.514575852,33600.2586693459,225807.934777121,153990.431362949,571,"Colombia"
2019,380.908547291201,112.250739344111,836.732740389244,147656.909169863,5032.69961869353,222431.082284819,48609.3901045397,219147.154630243,154019.500815582,574,"Colombia"
2019,391.512123773182,102.292932701149,863.273726042335,146115.182645467,6382.82900455913,270703.517734982,51707.888421392,267731.506168218,153855.090432542,576,"Colombia"
2019,388.715383910636,106.911510867238,1012.48423556645,145510.79427387,6775.86917281534,278122.419018604,55207.0923394228,274703.12370868,153794.774577029,577,"Colombia"
2019,410.63804118249,82.2746818246435,892.273355254428,146272.580432448,6348.37127974262,276220.507646297,45130.1018493764,271630.382006914,154006.137790452,578,"Colombia"
2019,387.630383822239,107.234632085344,890.413068428054,146735.770849943,5729.43601032765,242902.906144524,51002.4028735216,238336.422210923,153850.484944607,58,"Colombia"
2019,385.688639746894,101.341397463242,858.688586581778,146138.044585417,6339.24426204701,273767.575467373,53888.6106288292,270961.708458758,153823.007471256,580,"Colombia"
2019,403.261891379357,90.9277890514055,953.516819457736,144825.240557612,7521.9649101556,317782.833360175,55322.7587103616,312890.305263164,153794.911967657,581,"Colombia"
2019,375.360970487567,120.70956770167,800.423200869859,147073.982458768,5624.02626050607,256519.969718889,58013.0639310457,252800.888794873,153994.502458333,585,"Colombia"
2019,410.976346752551,87.7776610187363,988.960652336365,145541.351347455,7010.9932523519,304406.466114249,51273.8836839151,298963.708155401,154040.059259915,587,"Colombia"
2019,400.341506586565,95.927609399115,986.667171121723,145828.885616229,6699.89844672274,294381.71797517,54808.9073799431,290414.843562638,154011.720350059,588,"Colombia"
2019,396.403654108931,92.5672331839259,777.253168624547,146954.073001984,5809.08017908067,251601.673111968,43592.0483288285,246479.581098256,154029.377236982,589,"Colombia"
2019,408.938412666858,85.6159703769836,918.954219141789,147775.190802897,4832.54912321851,194608.880552351,33252.7482842553,190235.674442258,154021.248528301,59,"Colombia"
2019,363.742230582824,117.741484255625,750.260337039392,148900.786899794,3761.12306409379,156375.503537328,38108.9260031255,153452.791202265,153893.654015766,591,"Colombia"
2019,377.273963850329,115.898607777319,800.590030429456,147183.884639289,5319.30574231242,224315.682804626,50170.6708661022,219823.017702002,153796.952983658,597,"Colombia"
2019,406.149742407532,79.6070580934381,819.261640660808,146884.599046716,5695.72204998016,234851.999307413,37125.3024893054,231359.207442154,153885.339537858,598,"Colombia"
2019,389.492380296119,108.044461184625,853.013311902536,146069.756345759,6653.38887179304,315995.876910723,65325.3835946187,311288.824540272,154073.695370936,599,"Colombia"
2019,411.079500045528,78.8100548934662,889.824058225091,146201.962187383,6309.6866407172,261004.87778598,40328.3694834801,257620.137731748,153891.362441265,6,"Colombia"
2019,365.137391147844,131.22338607973,871.6587269844,147226.997468581,5325.74111022258,244268.231124934,63297.0361239407,240267.5354737,153920.758083016,601,"Colombia"
2019,366.158074362311,116.819867627246,693.803973750851,147203.971376502,5449.2474436001,248897.218463467,57702.8699979833,244681.901158723,153830.000735842,602,"Colombia"
2019,386.475904622919,105.189579907902,818.519178419645,148514.456509381,4113.80763088003,165455.090983687,35109.6587154052,160808.998279111,153938.448803211,603,"Colombia"
2019,387.509762322993,95.8367656651706,646.960235841782,148777.329080792,3943.19786582041,161963.820669202,32150.6992119885,157574.60517751,153850.833710442,604,"Colombia"
2019,411.934800744198,80.0788648928768,849.667282952094,147276.24802385,5263.64111105166,209521.221273932,33561.2323063974,204287.924141426,153881.570083491,605,"Colombia"
2019,389.26213521322,103.987774397648,825.966172800262,146266.620405728,6350.81816099937,287376.928017045,57749.4587760666,283125.935714189,153936.654649138,608,"Colombia"
2019,367.239061053552,122.338662351688,710.765028101349,147701.066850483,4935.4938605152,221212.003407756,53678.0009668548,216970.782352887,153836.903462504,61,"Colombia"
2019,391.489482064835,109.834800965009,910.842789981655,146201.701916844,6411.99580711857,282205.086022151,56774.6024217098,277358.189997271,154025.864796974,611,"Colombia"
2019,387.213314028642,111.513787101724,826.838402184306,146831.091723642,5784.21476382787,249328.76272512,51389.9520350324,244581.523742907,153940.871990784,617,"Colombia"
2019,394.116504628849,97.2531274227899,795.18405130581,147082.426492008,5618.95823431804,246548.167053885,46150.53813552,243007.255976284,153987.938409683,620,"Colombia"
2019,394.876190454923,101.556904320033,991.900637590741,145691.622661262,6642.76932003837,276199.601705051,53396.4272112371,272734.254963566,153822.725713666,622,"Colombia"
2019,419.185924018464,75.1832508535797,887.074553965316,145813.975105255,6746.02985401074,276506.952932871,39074.7652837902,272059.168672395,153941.448688103,625,"Colombia"
2019,397.129585357006,87.1131915179816,651.102203207644,148696.087062872,4108.22106838385,169410.274392604,29488.6572803122,165774.395117007,153939.653111339,627,"Colombia"
2019,392.931790964065,105.327332911386,836.131359333594,145565.531668842,7186.8206307764,337373.606251031,65128.5274962922,332694.809839314,154086.742782827,629,"Colombia"
2019,401.473473433499,91.2468043224263,873.445335969125,146068.469754566,6672.44151256072,295089.769107907,49687.6531131755,291276.289653004,154107.076880852,63,"Colombia"
2019,382.352418732025,114.581168115655,784.985051653857,147882.633483486,4826.37906466107,206008.335009696,44370.7462881954,201513.918379099,153990.931186648,630,"Colombia"
2019,405.517296443623,87.4371539390876,932.655924868237,145280.239543431,7117.65532062715,292424.548554617,48143.2756928063,287483.323720292,153823.50523931,633,"Colombia"
2019,381.381104909537,117.544126227795,861.392212772421,145950.255422877,6551.57825273255,288640.395615284,62413.1391765754,283885.315106986,153862.151119519,634,"Colombia"
2019,390.986118666594,101.766418936461,852.74751538124,146546.824951499,6065.8150375684,268272.593589634,52676.9336808251,264842.977943361,153958.140042052,635,"Colombia"
2019,372.831569672904,123.026928848063,901.134761252904,145374.410259826,7136.4814563396,337357.105757712,79027.0264720124,334237.159561724,153907.884975939,645,"Colombia"
2019,384.057520115976,114.432306353226,806.099850652939,146915.643674374,5720.8955958011,258574.355995353,56949.3247469355,253199.423727799,153941.128947297,651,"Colombia"
2019,381.849540890834,119.525252235682,860.960047197079,146107.727516408,6418.66479651054,288822.100700643,64389.7057386776,284315.21143779,153888.727153242,652,"Colombia"
2019,375.12361788886,122.508034655617,979.859260359852,146709.379731252,5781.60409269818,253022.28231833,59118.6762981781,249226.14450379,153968.474736855,655,"Colombia"
2019,385.516745132446,107.897166413707,760.761273172558,146307.466295662,6417.81867055317,298678.584964343,60384.3967802082,294628.042553256,153979.460150934,657,"Colombia"
2019,360.430251305376,139.110786164485,779.023688921931,146791.890310477,5824.05309139821,274209.659594619,71559.589339707,268626.304333193,153894.508128267,66,"Colombia"
2019,401.787801351425,89.3960604213596,862.228832954077,146987.868470933,5502.40623916113,224048.364124127,39996.9909246697,219238.100880566,153843.687404821,660,"Colombia"
2019,368.086208675124,130.428560829745,847.499806824914,146449.562297245,6193.14911195471,288883.108283206,69934.8226036844,283746.401417765,153988.72598553,662,"Colombia"
2019,416.961417248607,72.8773326423641,920.819659588802,146569.286917833,5972.69543702797,244638.049595434,35862.752378902,239562.278925703,153952.640764341,666,"Colombia"
2019,413.843114910733,79.7879047251943,834.336703004803,148151.601701391,4574.3931657803,186535.219159477,29765.6754377252,182208.012092323,154053.962589812,67,"Colombia"
2019,364.872735520222,125.3806832292,668.870852551655,148617.193686024,4175.05886294176,193803.672798515,49265.0146856843,188806.580569806,153951.376820267,671,"Colombia"
2019,349.089172806971,137.062975163731,800.136539450175,147373.447037766,5210.95979491041,233285.242809094,60999.2712550932,228645.120744197,153870.695520098,673,"Colombia"
2019,352.02948651354,127.386218798632,674.213008096656,148631.171707181,4118.66603622585,183572.021219014,46810.8133496258,179030.141380892,153903.466456816,675,"Colombia"
2019,383.651422705785,107.515707657001,811.195201716295,147457.157124114,5144.09006000427,219026.824074969,45775.9617885392,215806.056084796,153903.609516197,676,"Colombia"
2019,380.048304866611,110.627945579445,854.671959371461,146156.536693567,6449.97382335834,283152.725963491,57319.1697330124,278802.794584521,153951.858726743,678,"Colombia"
