"time","S1","E1","L1","I1","R1","S2","E2","L2","I2","R2","S3","E3","L3","I3","R3","S4","E4","L4","I4","R4","I1shadow","I2shadow","I3shadow","I4shadow","D1shadow","D2shadow","D3shadow","D4shadow","muI1shadow","muI2shadow","muI3shadow","muI4shadow","N1","N2","N3","N4","idx"
2025,228.570022068912,114.14262502594,322.624306966005,7.33342421239265,29.3847242102084,625.417228645879,69.5336575410193,1037.44265437841,7.00585368858114,103.617924092522,1676.70389027775,11.7274505815745,2863.41221649185,2.44509747229215,314.714003426724,114038.635983725,117.086061547772,23007.3013202385,14.3243182536021,1724.96206165001,3288.7030692587,1808.83842017067,4467.22684287071,128871.708235409,1862.06559178852,2084.22586994985,3767.62945502822,106846.216910245,192.806778327177,214.227497436117,385.249415422225,11005.0802544356,702.055102483458,1843.01731834641,4869.00265825019,138902.309745415,143
2024,114.671620253836,127.917571425079,398.878026675334,10.5600862077428,35.6432372954453,192.526764353694,60.3835037578931,717.725710845033,5.76517905383232,72.0302909731082,485.622005342845,9.48035975012163,1876.69781348203,1.95947925740207,202.025087280857,111884.397515702,117.233959421979,27223.9854705514,18.331545135853,1852.51590177685,3962.86663134723,1402.17761975468,2634.41661501032,147854.327481289,2052.79068765192,1545.12154977943,2009.74013666434,105572.032592845,501.555458127423,363.020414296535,482.807374240944,25632.4088248888,687.670541857438,1048.43144898356,2575.78474511326,141096.464392589,1431
2025,114.633319291365,124.184106607331,399.718305833519,10.2558126441289,36.136836627832,186.512867247501,58.5766395425098,725.51123856654,5.62796222422815,73.4385498102032,503.694010978261,9.34189009131563,1954.1800974329,2.00827847690419,210.878136023731,113153.465217669,116.837197685958,26886.8154076135,18.1811703060671,1839.7712065757,3979.83300508537,1408.47931249809,2638.18302326091,147895.871650271,2061.08352101719,1554.12915583743,2013.56773053952,105607.249584589,503.580587621547,364.129435346308,483.193579673513,25635.9622304938,684.928381004175,1049.66725739098,2680.10241300311,142015.07019985,1431
2024,71.846492979884,205.01492780738,383.300379507939,18.6020565130588,30.4669268079172,115.381914355335,99.9606448976233,703.137372639061,14.0528086452208,65.2543443904169,332.086788773034,16.3929284602516,2018.54917288668,3.10189802950053,209.796746884974,109000.496722302,118.314777258307,30328.6047047807,21.3803583278992,1765.60584554566,5341.91971071253,2227.15010115059,2799.14660807887,143503.284676249,2228.6845209398,2110.30552481587,2077.00357174168,91088.3148646721,673.311542288892,623.987049935928,612.50243505799,27284.703355441,709.23078361618,997.787084927657,2579.92753503444,141234.402408215,1434
2025,71.6787976032174,202.557162692413,383.803171392796,18.3908538054266,30.9852488214565,110.056599009164,98.7195909086742,709.216421344854,13.9407858064659,66.7858899293838,342.065283769672,16.3928532322204,2096.3955285718,3.1663203045644,218.796962292578,110347.558304606,118.327250133011,29923.6419972649,21.1813870175993,1754.2624338965,5365.44237210059,2236.36565199002,2803.20060418607,143543.748789997,2238.30122603253,2121.22024372214,2081.97112109687,91122.038665974,676.214073810041,626.184314098309,612.994333684278,27288.0427669592,707.415234315309,998.719286998542,2676.81694817084,142164.971372918,1434
2024,190.955954392175,106.419067733976,352.371428749674,7.79707150471677,35.3200207415794,399.045672427449,66.8020213405339,805.177546596915,6.83769496323275,88.0384979366515,1038.75060245652,12.514045711556,2197.24103608246,3.0530554455514,256.610607358399,110327.416465962,171.736455118745,27273.9784814096,24.4761461262135,1865.76265380441,3002.86364011342,1686.37525460897,3576.55006495186,128722.429540907,1743.18614861491,1946.67044258099,3131.91328336553,109055.038025859,121.058084134345,133.026023353765,216.023594033776,7550.73496158256,692.863543122121,1365.90143326478,3508.16934705449,139663.370202421,1435
2025,190.467009532179,104.529547857856,354.842411866447,7.67653407725483,35.943568627749,392.432966116998,65.7235731813547,817.330337048437,6.77212295575225,90.1728630880838,1075.30596902662,12.5181868659169,2282.53835956927,3.13992219478603,267.155481070158,111517.14944067,172.07189364377,26974.4591176236,24.3201740771045,1854.16775158564,3017.24185606813,1693.71296276898,3581.0504489945,128764.708279157,1751.27479039617,1956.24995636221,3136.57772156878,109091.787304821,121.61965105625,133.520155691048,216.248371015903,7552.50589125522,693.459071961486,1372.43186239063,3640.65791872675,140542.1683776,1435
2024,206.453323859098,93.353334968289,358.584107814186,6.02288809438179,33.0738884246722,385.900704859634,49.5534121682259,710.855036744135,4.11432929042074,71.1942166271964,969.29457343091,9.3195896111299,1865.82796397334,1.77384265604328,203.263148430406,111165.162675145,204.85886974503,27069.9938298338,19.6696166110155,1901.5425268858,2557.1968669518,1239.7399336893,2850.65533874253,131922.406940141,1594.6198562734,1397.10309504798,2430.8718674266,110345.491438657,163.021712047041,139.65240129058,246.016138517463,11226.5157166181,697.487543160626,1221.61769968961,3049.47911810183,140361.227518221,1437
2025,205.960530770171,90.5159460423203,361.106341789929,5.85250580699175,33.657677525332,378.416990526114,48.1231147860007,722.935371404219,4.02800185780873,73.0182969474974,1005.0068876087,9.27023177367239,1941.95854782936,1.82397261941123,211.794744950457,112309.066916318,203.354980746805,26834.1371367753,19.5269910492275,1892.30332927635,2569.13675874183,1245.41162502585,2854.36761730244,131968.489976023,1601.74381369735,1404.46793551018,2434.6013546695,110386.113486093,163.74943152541,140.151628144948,246.236679230156,11228.9178739951,697.093001934743,1226.52177552164,3169.85438478159,141258.389354165,1437
2024,231.620879982169,102.330373126569,312.481066258524,6.9724103644913,35.0684861640802,531.958604776787,67.3594640939405,809.475429162438,5.33253800709928,99.4117964808404,1312.09008555028,12.0880930866758,2159.32947708603,2.22904010402631,278.876346542157,116015.397921277,133.640550380423,21401.8420222927,15.965575808182,1796.63757206093,3501.00866462296,1915.86174746452,3801.27474539274,139567.150803745,1972.63549634636,2019.05036790406,3050.90322653764,109139.791420796,331.087693668303,329.654008064398,506.584283424041,18236.987792409,688.473215895834,1513.53783252111,3764.61304236917,139363.483641819,1438
2025,232.922463932319,100.400550646195,315.330454040736,6.84376639898235,35.6815726049455,528.947563945825,66.1197622824951,824.135733458155,5.26088292038714,101.860798779126,1362.69359828111,12.0683631913222,2245.34787700056,2.29197728880596,290.503971438114,117125.186145631,133.758076694511,21161.345943801,15.8658657076547,1783.24072852076,3516.50913572029,1924.35779367048,3806.29869150946,139607.307044245,1980.92303371834,2029.59325895191,3055.74586927475,109173.885803142,332.477801466076,330.720318321383,507.039340495436,18240.1915988064,691.178807623178,1526.32474138599,3912.90578719991,140219.396760355,1438
2024,177.161973083578,121.48124092013,358.213165214009,9.61879980334868,37.4713816883974,341.567867450578,64.1865613597559,745.500239483486,5.34824601529863,87.3687838960992,889.081500832989,10.643382204232,2026.31719252988,2.10593746982988,252.665366185245,116083.941431682,121.352892569926,22255.7732617793,15.6937591214921,1715.59931094046,4031.12940834981,1789.014591825,3368.53287545214,129202.337615905,2170.92986524239,2003.30818063105,2717.54525592953,99412.939452121,305.291438031825,271.213242518028,376.895801122321,13904.3598616492,703.946560709463,1243.97169820522,3180.81337922218,140192.360656094,1439
2025,175.83496755299,118.964143198516,360.758402660581,9.44569982728825,38.1414325706905,332.684734024719,63.0302141287905,758.380746689604,5.28544302840835,89.5822184187291,920.558243975186,10.6388203746891,2105.62064261743,2.16683290055584,263.009183937786,117245.749095464,122.138786734205,22000.8446171034,15.6152782007885,1703.69973962572,4048.61094666372,1796.42329042795,3372.99168794769,129240.052057309,2179.92150626321,2013.92172599144,2722.00300163195,99445.6022587581,306.555578096382,271.918655379392,377.179150141303,13906.4360173646,703.144645810065,1248.96335629025,3301.99372380565,141088.047517129,1439
2024,175.815170008469,113.232856545865,375.56335037104,6.54700356481219,33.8291630019773,372.074149421915,67.9407300699861,862.508137631149,4.77704967575555,82.7801885032601,978.89034723358,11.6666395042164,2323.33232255311,2.50113797684339,246.645149039536,114386.514741293,160.236672416797,23390.8789392006,20.5784660105088,1823.18989478565,3142.32412726569,1517.0439366287,3489.8037967605,136787.96466629,1771.19587105147,1667.73319272829,2787.48733934401,107169.485749028,305.568756085082,282.245284663157,477.470520584837,18435.0892820231,704.987543492164,1390.08025530207,3563.03559630729,139781.398713706,1443
2025,176.511217935262,110.134154199146,377.881089347518,6.37253089300957,34.2914359549914,365.394213307137,66.1069376038115,876.220874468023,4.68301961906973,84.5865738434855,1012.67449076635,11.5673819980255,2414.26392020612,2.56636535122936,256.380018213429,115512.977097036,160.753047351215,23158.5709560431,20.4910186048252,1811.30038707517,3156.33282373685,1523.43931452539,3494.54049376821,136831.211959721,1778.94491046928,1675.75381198903,2791.86018575232,107204.922749976,306.905261314975,283.224571956582,477.995041654331,18439.3399352364,705.190428329927,1396.99161884153,3697.45217653515,140664.09250611,1443
2024,87.7384752755561,162.338586910852,396.33221625186,15.761271445094,32.6895637177888,167.971150198485,82.3163274327734,849.202923242471,14.6810289010544,80.2945057697678,525.799493782758,12.4818767943517,2436.92558337035,4.06376419326514,259.732315218792,111981.617236324,115.42068966118,26497.1116380063,24.4743349321141,1791.50253442662,4526.55733682144,2477.31634045655,3754.88369374104,150224.79357202,1818.38567328078,2265.733363396,2699.31300984392,96766.0323411649,587.60737341018,723.600479776491,856.646424137762,31069.4995112588,694.860113601152,1194.46593554455,3239.00303335952,140410.12643335,1444
2025,88.3619755364506,159.321622793419,396.898370911079,15.448483499404,33.1558780618788,162.808861474562,80.53819726886,857.357763639048,14.4441026821811,81.9682653774303,539.611331117548,12.3355649414879,2525.47097315125,4.13504971737122,270.14325833597,113236.44968875,115.102073490048,26167.6854879867,24.2684929540139,1778.64757147814,4548.02191782307,2486.96333657863,3759.83129678154,150265.941556232,1827.33504244572,2276.13460966824,2704.857471067,96798.9889696878,590.497405200168,726.299075315596,857.406035477891,31074.0146891546,693.186330802231,1197.11719044208,3351.69617726363,141322.153314659,1444
2024,185.191562426847,140.11144086427,327.595022598675,11.2875330766591,31.6515401535053,482.157440657089,99.7674926380385,992.524879368666,11.909762749952,107.23406268398,1558.86540757574,16.9973026510171,2771.21131174845,5.18985306487892,324.242532333154,114443.477890742,125.977235167564,21984.908233811,26.215768617494,1702.81693995579,3426.97851589984,2283.73882273415,4947.05648770978,127467.452446941,1579.40339155033,2582.77219329824,4151.91553170464,102271.81414534,157.952370034898,253.734433663022,411.710539821867,10178.2175924971,695.837099119956,1693.59363809773,4676.50640737324,138283.396068293,1446
2025,187.734393439939,136.385493901847,330.183674021871,10.9502355269927,32.2929025822393,475.672299710402,96.847369680221,1009.69110407935,11.5882178098263,110.255643281774,1597.25324307188,16.7741445351171,2876.11992002864,5.26196189977035,337.499354252057,115574.769492144,123.592219738907,21723.828121355,25.8073645919896,1690.01235229887,3446.57283633843,2293.7025916682,4953.06302628536,127504.931486135,1588.83407411799,2596.37860152333,4158.23509848212,102303.267415377,158.893143452857,254.729010078591,412.152860398464,10180.4190770337,697.546699472889,1704.05463456158,4832.90862378746,139138.009550128,1446
2024,176.287445495491,102.652371875142,374.013389840359,7.05396365572606,37.8307438941819,302.527456180834,51.561547251816,679.998497777482,5.44256903170644,72.386271524498,789.221632642611,9.04497888476549,1812.73975118641,2.17083826216235,214.522513805213,115159.227321232,148.947391875318,23513.6737529228,20.1463107557354,1850.69879475856,2992.36530063325,1279.29007061975,2921.90591671828,132513.556411126,1856.60910858557,1467.92678542747,2472.15370308832,109696.010389211,196.823994263225,155.595573871004,260.104155325112,11593.5690484986,697.837914760901,1111.91634176634,2827.69971478116,140692.693571544,1447
2025,175.134045515139,99.4612218382878,375.697572833796,6.85614191540033,38.3296738546396,295.153500121621,50.0726435824678,689.468212719959,5.33727463642642,73.9217390492293,817.083005313987,8.9677043635541,1885.10851416359,2.22700302547685,223.201726777569,116326.994837103,149.504444716163,23270.5164093114,20.0530156041703,1838.73546785506,3005.84319271279,1284.7549586851,2925.74965817313,132555.122594535,1864.95412676921,1474.41402606651,2476.05029031932,109731.62445388,197.708421126548,156.281409762563,260.383856645442,11596.1254652602,695.478655957263,1113.9533701097,2936.58795364418,141605.80417459,1447
2024,143.900622308369,130.163593022363,369.729385722255,13.1305214275968,37.8882356926585,305.608388327159,70.5362200819369,884.814394429476,12.6902652428513,105.430378045916,851.378168733398,10.6409650754247,2410.76533202056,3.34170590185496,315.291334076169,115105.748150496,91.8373273657571,22723.8458693798,18.0656398163709,1810.08562429225,4353.81378512053,2622.51667356394,4097.97361234816,141867.837491575,1965.11261423487,2515.08358665778,3158.45798838947,100306.754304897,349.208411538014,437.07002616405,550.289598196799,17682.4457855279,694.812358173242,1379.07964612734,3591.4175058074,139749.58261135,1449
2025,146.663714522032,126.216711508945,371.271782316492,12.667305677528,38.6083489549353,301.682535323312,68.0498032092949,896.581463645242,12.2674909451055,108.029718178572,878.771984838777,10.398828834104,2503.02936347998,3.38786003402209,328.287738746304,116303.274436658,89.4078158165792,22427.3870549012,17.7940323140889,1795.56985229721,4373.53155591367,2633.4099250428,4103.40131973405,141905.731076519,1974.00088082204,2527.92804501563,3164.55077076001,100339.215024636,350.784628212918,438.59578265597,550.701091791126,17684.6381136676,695.427862979932,1386.61101130153,3723.87577593319,140633.433191987,1449
2024,217.163628127156,91.1324076925651,353.599592186736,5.91790882184256,35.4337609188903,400.414944509773,51.8784344776315,684.225425107699,3.66342043257258,73.2690287432757,1091.02978218793,9.33811611026566,1866.95310777627,1.73148759364191,214.721731627279,114528.151760448,140.244541877996,23669.4031419259,16.7844570856472,1876.31595846752,2502.58213756878,1317.69752374899,3190.42143067369,138498.364520323,1464.58222654261,1447.37541711832,2616.13286864632,111653.06259982,195.789547309181,188.215191702461,346.110568206578,14854.7791741226,703.24729774719,1213.45125327095,3183.77422529538,140230.899859805,145
2025,216.222463889818,87.9586365248409,356.519953133832,5.72906853976894,36.0859180788988,391.651741560797,50.2082188203921,696.380719464898,3.57619699774526,75.1606141819556,1127.08003679371,9.24895599010226,1939.16447844775,1.77758243699276,223.361913977934,115704.612802683,139.034071180837,23408.5308364969,16.6339300667658,1863.51958562555,2514.77836400734,1323.2465682761,3194.33829304233,138539.992268003,1471.56960409651,1454.7668273115,2619.92546703011,111689.171117747,196.722868717942,188.795656398853,346.39185299614,14857.4572264336,702.516040167159,1216.97749102579,3300.63296764649,141132.331226053,145
2024,175.132870949581,98.7601581461704,390.753958993403,6.47685282580588,37.69302717911,288.017517062005,45.3891363010405,664.89131786543,3.27773853993027,68.2331488586209,830.61904839091,7.88469939337223,1874.58356224334,1.79350500618079,211.06415594625,114537.703444222,140.885756470096,23993.251067563,18.1910302848469,1877.20942979654,2692.31084732346,1226.02908688072,3200.56122253687,134160.197844977,1613.92209316272,1418.89420283274,2659.04483868689,109834.17286901,176.282887286033,151.453526533515,287.954048482233,11950.7179972132,708.816868094071,1069.80885862703,2925.94497098005,140567.240728336,1451
2025,173.740918655585,95.4537149604635,393.294107937338,6.28470894712686,38.283852612592,280.266502881206,44.0208993092059,675.625282784174,3.21040971099495,69.8136279001536,855.721681443265,7.80762536691458,1943.17030167154,1.84093841262988,218.961572540641,115719.906498433,141.017446283441,23739.1784608857,18.0852104276438,1865.09243573526,2704.89993104916,1230.53093954808,3204.33861584983,134201.945843514,1621.57959517238,1425.1456472851,2662.66223685029,109870.275194324,177.119040908953,151.87887256636,288.192209893458,11953.0948936335,707.057303113105,1072.93672258573,3027.50211943499,141483.280051765,1451
2024,184.48230004962,91.6221767034531,387.013736209099,6.30295748506395,43.0457114897241,272.057998921172,45.9643247989427,588.945966559206,4.00004300078459,69.9583571045207,743.105399234624,8.38789770547539,1624.97839389011,1.51784198151826,207.102224570641,115254.673189268,136.521181954324,23762.1736022926,15.2543499991959,1876.85980049215,2619.72474549135,1416.53148707367,2814.05289596416,131988.824131834,1640.18778069981,1506.21145292915,2395.20606787402,109600.872258588,139.304127862479,125.264201981644,201.089650320852,9264.131152158,712.46688193696,980.926690384626,2585.09175738237,141045.482124006,1453
2025,182.423800203502,88.2749051752893,389.468450231289,6.10465604889786,43.7723060977037,264.144694728934,44.4488041044863,597.015046286126,3.90566732967987,71.4953620951727,767.677515784696,8.29030554835624,1687.05444852581,1.5574583972546,215.338491826676,116465.739257648,136.007025930893,23494.4277186039,15.137802843106,1864.25581305329,2631.76609008514,1422.25069199384,2817.60212660491,132028.967414458,1647.63340233128,1513.28055605796,2398.82437953562,109636.622851325,139.936317635586,125.667227858715,201.246358188028,9265.67949836529,710.044117756682,981.009574544399,2679.91822008279,141975.567618079,1453
2024,274.110442014643,94.4723199861886,293.900591902701,5.82891843984421,29.790982380773,713.790192889675,69.0742094101837,873.24420546265,7.30648956233452,98.2538726980644,1697.76767413419,12.5833838195419,2391.09857928848,2.94551181546915,293.065050147549,113805.422530732,126.413373149774,22666.3552269506,18.7596539050944,1762.90604929911,2849.44105784451,2186.02204175966,4159.38556525827,127477.104331312,1673.24001618878,2289.42354188798,3615.16778062019,108052.863665366,120.025849021885,162.587829809101,257.305792710586,7721.50916010624,698.10325472415,1761.66897002291,4397.46019920522,138379.856834036,1454
2025,276.957386506249,92.9802408870901,297.09688433441,5.73657331513192,30.4187490592058,714.959885172481,67.9708268664063,891.060775050656,7.22464446382361,101.094315641274,1766.67262677983,12.6103056114589,2481.92668697167,3.02230927936809,304.612609959044,114919.745801091,125.457065052459,22388.498006236,18.5671900921902,1749.22904736423,2861.81052016691,2195.37521161984,4164.52177651252,127515.045134301,1680.17669036291,2299.96422611952,3620.46456831832,108085.989700458,120.522858013451,163.212567815895,257.562333333164,7723.11356151899,703.189834102087,1782.31044719464,4568.84453860137,139201.497109836,1454
2024,225.469208149509,93.683604951176,341.372049008669,5.62106976364017,33.1921178571992,448.797907748458,53.7047684436856,728.320895262514,4.38742446653962,77.8045999303615,1136.1230734458,9.66490192995047,1989.94853027182,1.86456912474815,231.150227676857,114162.299374946,120.818604749236,23809.5786334031,15.8531620151959,1823.36659364795,2459.3503900079,1571.5607501916,3273.94647653688,130683.592962042,1519.35193703936,1656.78631039621,2812.16651944834,109938.648812639,130.122545777314,138.684690793182,238.254889628447,9369.05413235742,699.338049730194,1313.01559585156,3368.75130244918,139931.916368762,1455
2025,225.593459952997,90.6314732108412,343.247843204429,5.44706310820224,33.7432427652882,441.861955225491,52.0314193569856,740.227637097886,4.2847855108936,79.7335262501575,1178.35002746894,9.58332666332664,2066.07099153561,1.91372978584148,240.297676121785,115358.640168024,119.905374348431,23517.8656604184,15.7034328271988,1809.93151993127,2470.4530880759,1578.17698957737,3278.02332226218,130722.249963016,1525.99073030556,1664.84062422712,2816.28862412773,109973.06970614,130.690543828292,139.130021668967,238.448875063242,9370.67397282999,698.663082241758,1318.13932344141,3496.2157515755,140822.046155549,1455
2024,139.983518707383,134.913892792552,385.493349121279,8.06272507323157,39.4965786299646,234.061520403329,78.5608750291767,703.827451469386,5.68753586721407,80.3643086736685,634.486785744793,13.9895512167067,1987.37630606979,2.18005477935784,245.103694291282,114312.009812725,118.642036816004,24294.9595195899,16.8812753595271,1888.52014316073,3421.49534160757,2280.06135380166,3335.89972922714,136124.056064036,2027.02485277828,2311.81170761034,2891.04308692965,111768.5911602,164.709204452772,181.883712488935,232.061632849471,9038.28102350621,707.95006432441,1102.50169144277,2883.13639210193,140631.012787651,1456
2025,139.347366013883,131.759502892703,387.580891873265,7.88911623560674,40.1091915557515,227.431263106075,76.7891158405874,711.807718264088,5.58826695186703,81.8652541875839,655.725561997512,13.8840546658447,2063.10363909145,2.23466120289373,254.755157665257,115549.621883511,118.529479480854,23988.1774673456,16.7432137923213,1874.32720189792,3436.11441390485,2289.02283317116,3340.2998995258,136163.145740084,2035.27651121546,2323.00440717114,2895.60108718593,111803.301179647,165.37948755656,182.357715827269,232.247189927131,9039.69407515431,706.686068571209,1103.4816183502,2989.70307462295,141547.399246028,1456
2024,242.635082839381,112.984289309986,304.157466530849,7.94619095892874,33.9896102580555,504.794364690665,66.1720406844189,681.424872547949,5.66873873812099,81.6624048946231,1356.68863447121,12.5023797807305,1823.32442428103,1.95466080698979,238.764684534049,117879.226954406,176.90378511574,19938.9708317188,16.3947482578625,1807.15059573729,3366.85182696395,1561.73232629034,3516.57636624529,133517.83466679,1999.09892133094,1834.43336888923,2986.07083917013,110697.635359657,218.702815546904,197.569698063505,322.910794076018,12048.6824551511,701.7126398972,1339.72242155578,3433.23478387401,139818.646915236,1457
2025,239.53939813651,111.130915412198,308.172998879705,7.84358032837326,34.7649598178481,491.842206890221,65.4169225049508,698.60031125688,5.64288748053394,84.3888750521509,1401.85008242721,12.6352289500814,1898.08133231267,2.01414914842543,248.747044564747,118937.716805271,177.030674032986,19774.4762908044,16.3257224470081,1797.398558441,3383.23498367471,1568.69778561206,3521.06080340093,133560.901747345,2008.5752876736,1843.66369098505,2990.71121530492,110735.882885973,219.738870766828,198.31223539869,323.17121095625,12050.8288978511,701.451852574635,1345.89120318474,3563.32783740314,140702.948050996,1457
2024,172.716429769653,139.857356160728,338.669713076578,10.4736987728174,31.2081034657385,486.72763909251,99.9939716315671,1113.36157477916,11.9655121301609,117.195741568654,1225.90829206955,17.0924861272834,3085.50487563487,4.38077801207513,346.533095357031,110500.950504099,108.76142919201,25838.2817695592,21.2550687126024,1670.19206436909,4302.48236594445,2721.40300732512,4721.25646917103,128780.269787882,2013.08133515961,2781.83093909836,3727.67860524857,96050.6879800735,342.086349586578,465.518456769275,626.76933974886,16251.7733634234,692.925301245515,1829.24443920205,4679.41952720081,138139.440835932,1459
2025,174.346599412582,137.940108781138,340.6299785537,10.3182861507022,31.7472553245839,482.24904562636,98.5184239339376,1131.67842204706,11.8413996911764,120.29485446737,1271.34871548138,17.0661075917225,3201.02840682862,4.48879868630889,360.536702566812,111701.762875067,108.327691911321,25479.6828211577,21.0265191300132,1656.65400832113,4321.74371820089,2732.86172850781,4727.43945052527,128817.103690923,2021.87406800518,2795.15720562459,3733.99066353686,96080.7740169809,343.57942056,467.22897695356,627.406519692534,16254.8104423645,694.982228222706,1844.5821457659,4854.46873115485,138967.453915587,1459
2024,188.727168481278,112.47814650049,364.079387813334,6.52551879829163,33.8011371772389,359.056349552914,63.781228214033,744.744478836085,3.96358658530383,74.0103536421062,951.807154745957,10.5986573718395,2048.92131490373,1.74685042859271,226.670822528603,114562.713812605,89.3386677955933,23512.8029292889,14.3245051280171,1856.6214701925,2842.17606201534,1350.54587861876,3326.18583298112,134090.05490033,1728.66216015533,1620.24450653613,2877.16472975764,113739.332644011,108.926523673429,99.4780298022238,179.234518108935,7132.01133602476,705.611358770633,1245.55599683044,3239.74479997872,140035.80138501,146
2025,188.102044998497,109.436033858136,366.858744906574,6.36193542129997,34.3679494398037,350.903743301924,62.1915998908095,757.524593651641,3.89299341146101,75.813201006849,984.936430910254,10.5311284717535,2127.57581101425,1.7946207224568,235.469556558815,115790.493149671,88.992386652751,23194.4583342328,14.1872979829534,1841.55264782007,2855.23267390711,1356.08554372911,3330.30530693154,134127.210981208,1736.39366326711,1628.1224320992,2881.32958652214,113772.85678307,109.413377264906,99.7749877563333,179.368347278427,7133.08856579324,705.126708624311,1250.32613126268,3360.30754767753,140929.68381636,146
2024,198.445308996668,101.607445282955,366.938884923342,6.04216028121998,34.0397131843222,330.443404301896,56.2584749612258,644.897692491223,3.89203361065148,63.9874231606711,950.658083688939,10.2608966524376,1791.48839932415,1.64036640830901,192.809683099596,113456.271569084,156.984588658715,25113.8863780902,16.8886411368021,1830.89496720416,2358.94137077859,1316.46526640387,2992.17805890742,131567.462536177,1423.08523689886,1467.03499873194,2553.37605767988,110130.509766775,144.955353690988,146.028223001201,257.418363691407,11163.2211349169,707.073512668507,1099.47902852567,2946.85742917343,140574.926144174,1460
2025,196.448002114683,98.5833387114253,370.03377219498,5.88226785180531,34.6786790496647,321.203778901732,54.730916216528,655.210964700339,3.81520299819316,65.552614158694,979.365975511395,10.1985070078808,1860.1864138436,1.68391835889302,200.51145684015,114653.514253072,156.134771173364,24846.2355742546,16.7580095123773,1819.68395263734,2370.95041322255,1321.94072132435,2995.76787804181,131608.790803401,1430.23996958914,1474.30953629993,2556.99957021459,110167.176919019,145.683556539657,146.499104508246,257.621408088047,11165.2757876144,705.626059922558,1100.51347697549,3051.94627156192,141492.326560649,1460
2024,185.801121612815,106.77134459454,369.307504993198,7.36953980709353,41.3789072822248,294.249513855127,54.7552179089281,606.557281171052,6.34214868984689,73.2045285438911,802.820525897183,9.60673439835077,1619.64648697583,2.10399587103291,209.333010553125,116579.034119166,123.624604886091,22490.9112324175,18.4557251565712,1818.11009449484,2971.76672642622,1758.41162400119,2797.85758457752,139700.515492986,1831.01020359719,1698.96498183305,2305.44080029904,111122.785176807,289.712057045371,267.430278532252,361.81217401349,17526.144358801,710.628418289871,1035.10869016884,2643.51075369552,141030.135776121,1462
2025,183.352105179657,103.629667104192,372.909545198395,7.18837571746446,42.2685142871633,284.510534406978,53.345315388252,617.240911681182,6.23442232086273,75.1952503617704,829.333217989686,9.56526803792099,1685.3753647357,2.15865096775248,218.235481951299,117776.008542508,124.146774508519,22229.9944005364,18.3499311776729,1804.34102156892,2986.09060421024,1766.51135000917,2801.61134739709,139740.104766115,1839.74676906868,1707.22830575142,2309.27317537941,111155.86973544,291.093707965359,268.624532654081,362.216772377149,17529.6372210612,709.348207486871,1036.52643415905,2744.66798368236,141952.840670299,1462
2024,179.683888490252,126.067356055776,351.174380216223,7.55497814594885,34.589191553333,390.901594379788,68.5071349277396,838.161860726456,5.27450355079108,92.3435234312241,1101.43139579326,11.0789904431867,2302.14350180581,2.03300040645918,278.361259567232,117156.962891956,83.7373534476158,20528.7119905611,12.9595304090541,1770.71678259189,3304.99228783849,2018.97320874339,3965.5906387787,135112.76249254,1941.49980867388,2151.23281612616,3345.26592335904,111015.336847857,211.424014398493,228.50697118714,359.814772356457,12030.0505085722,699.069794461533,1395.188617016,3695.04814801595,139553.088548966,1463
2025,180.447456102539,122.519754168616,352.505041741029,7.34060175672995,35.0529659409994,383.233839000431,66.5710892981024,852.282810929171,5.15956159880646,94.5290532610354,1136.20257191416,10.9486511271256,2389.66194530334,2.08371203276682,289.210898874774,118330.277671272,83.3756058007772,20255.497735445,12.8385840836014,1755.42636039225,3320.25802797134,2027.13248477401,3970.5818486876,135148.267843615,1950.43314579333,2161.44230726303,3350.30990818146,111046.940711533,212.396225334155,229.188453986522,360.083638248191,12031.7351292221,697.865819709914,1401.77635408755,3828.10777925217,140437.415956993,1463
2024,231.994854712028,120.618777354206,300.643827389368,7.30038445169415,29.0641635620848,714.079439249987,89.5291630805695,1075.88380164686,7.61125956158908,114.530435958266,1892.10929290419,15.7994282624865,2961.41857887608,2.60808962820422,341.581633727065,113714.295137429,101.728060725486,21746.0080115152,13.1531920423809,1694.02223694855,3213.64383823023,2180.15772149951,5106.89787474396,128918.272373985,1766.11419942944,2426.23262958967,4336.11743565557,107540.71640696,191.229536593486,259.301606417921,463.865016460143,11584.4017609969,689.62200746938,2001.63409949727,5213.51702339802,137269.206638661,1464
2025,234.300028487766,118.827983186134,302.992230850715,7.18597106394136,29.5491983508728,711.552502540972,88.1818025857129,1099.15543968526,7.5370295600132,117.907806865906,1957.05848006035,15.7997475328748,3072.53731704161,2.6792448687678,355.028741988177,114824.115738103,101.366175394689,21450.5571539686,13.0261532061247,1679.42813985708,3229.63813581429,2189.49367678435,5113.05352434466,128953.625835419,1774.80234754702,2437.80981179221,4342.51167623214,107572.372814366,192.1694870572,260.285056814767,464.208263561513,11586.1010980725,692.85541193943,2024.33458123786,5403.10353149178,138068.49336053,1464
